0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-3.924981149178717,-1.2766976639451062,-0.9220290177314189,1.463119915032637,-1.6518807574352536,0.6908158707885536,0.44434124715356904,-0.3781557450968824,-0.2672009389596971,-0.2587662933632585,-0.38273625133068145,-0.10248564270503513,0.11260507396690424,-0.5587390747719101,0.6912377560622783,-0.2879578227767838,0.3303964374376764,0.48918234935740995,0.24851617582154908,-0.5915807810212382,0.08824582383083188,-0.024992397596066154,0.680920611285875,0.2643249363756763
-3.923461236603559,4.669603697043624,4.17300259971226,0.23660367069870783,-1.0592099840222173,-0.7777599626294461,-0.48391006091023386,0.7710472525855137,1.1954133520360843,-0.784615849319547,1.7952355253399468,1.40937680234242,-0.5455234753545987,-0.12764423178558038,-1.7467359543623207,-0.8695169028433573,0.17640519872306712,-0.14004772670501978,-0.7843331779651397,0.8596382290660477,-0.42520540430782194,-0.1392655365203271,0.3321773447066622,-0.06466176826709678
3.4868060046277245,-1.0678306205116135,-0.9070132257755755,-0.574958400845688,-0.9667285094969897,0.9284008858453798,0.17542860008018543,-0.9329075280455446,0.19086441558764322,-0.36945637010612503,-0.6941559403673739,1.3934996864937885,0.31552118424633174,0.6030746805247112,-0.35222456311233413,0.13537824311116536,-0.06458249756750238,-0.5627522877609332,-0.7476860093939088,0.020116152654573463,-0.47657027481283254,0.22090497891113448,0.4055298198653618,-0.24073250748660882
-4.486650594439321,-2.3538508898138244,1.6160884569693197,0.6101227093531173,0.7801085830726325,-0.3880292931445676,-0.4982101998414508,-2.639954047267576,-0.07535446131476987,-0.44725374121015354,-0.48881112607421995,0.9658190693548979,0.2556106298556002,-0.2946323543751478,-0.6728859282583235,-0.7546149869959354,-0.6322150029204174,1.5930510911188354,0.20009752446608312,-1.134218297568612,-0.16584439277879764,0.3883193687609924,0.2051532048327384,0.33888804532850164
-2.557132025038869,-2.6885120138055045,-3.4792796792667295,1.6005384822374114,2.46455484911932,-0.818654999051204,-0.6929459286663707,1.1049872367637312,-0.5227159448387022,-0.030053744224588282,-0.1306341500650605,-0.14872751865584682,1.7667984141718607,-0.7756176953162567,0.5655111109047357,1.6689668593852847,0.8199400865249351,-0.8297448604269712,-0.7352807356277121,0.20852877760863148,-0.1261212733521799,0.6923568525648613,-0.574351543366919,-0.5680442403489437
-0.8815596888177082,6.0794650235507826,-1.2789644490770922,-1.5150923301391568,-1.305583565256157,-0.8807627388034287,0.08036285173371928,-1.8284477256836091,0.04326767603760427,-0.3747148148282411,-0.3846549430768975,0.43212715139681757,-1.0160242951520153,-0.1984484298801374,0.9065217379659413,-0.3852855604810122,-0.6045670254607282,-0.06668768831780106,0.1755782821236096,0.9984836162173056,0.1625500425668103,-0.005677073434126283,-0.06720204988899971,0.08389477456492972
-3.1655348755715127,-1.1661482733095085,-1.269578951388084,-0.4431169102505684,-0.6111916962087169,0.3093865207595341,-0.8729629788286734,1.1773710037877358,0.42778582489502587,-0.012842432221615747,-0.5213559499944326,-0.3338091878171903,-0.1295737086366348,-0.11061505046910927,0.5080726713102212,0.5184205332201647,0.647452953440146,0.061416886849335786,-0.154989052477069,0.20878493991051889,0.3307985232198097,0.14860237376884333,-0.3651564205051332,0.26898220581646876
6.271899284261369,-0.6130082816313468,0.9852005246066199,1.1417635492599818,0.08660790020135883,0.40687904941681,-0.8415293993005736,-0.7063263517102985,0.4406139447098453,-0.30518027770768597,0.6725510554048141,-0.7229691024856478,-0.08240043984799479,1.088286091115035,-0.6244108861666894,0.34996795263500385,1.057404549243016,1.3971883921631494,-0.060806343912130086,0.20895167769689155,0.5249217026038612,-0.4704242326557654,-0.036088367032232734,-0.5160661621993037
-2.88164907590554,-0.5241357372557767,0.7777089536211778,-1.5259070387121478,0.0776919524307012,-0.6125743624033552,0.130584853639492,-1.387642383112421,1.114698836217323,-0.36298243281442893,0.014406449771771504,-0.33671524787249435,0.6497222069206575,-1.8164017688391378,-1.0737060001490282,0.9782772097479108,0.11031431466477191,0.29627573250304823,-0.7460566675777831,-0.6857611060183298,-0.2184215141438973,-0.14654751153028206,0.7131803455313365,-0.03556084225005769
3.8468616152282458,-2.2620062691001945,2.9710357233467213,-1.437969489188493,0.43373993685274953,0.31864793318610224,0.6812933692700611,0.7106141290728138,-2.2034324441433695,-0.23445848590145016,0.7316875569956688,0.23427875100488488,-0.5220475581919732,-0.026736604674628527,0.050400612718329484,1.3995216884116253,0.5462092389566634,-0.007973082385527307,-0.09430023652584034,0.3716317772930616,0.3433682124369205,-0.37073467795247206,-0.10380419246693899,0.0520828698310196
